trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2168,False,"{'a': 0.001, 'e': 0.11452066407502992}",20,10,0.06105693092853226,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
2169,False,"{'a': 0.001, 'e': 0.11440620065220493}",30,15,19.7382616956756,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
2170,False,"{'a': 0.001, 'e': 0.11429185163559014}",30,19,8.11210723469856,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2171,False,"{'a': 0.001, 'e': 0.1141776169108365}",20,12,4.685878821572265,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2172,False,"{'a': 0.001, 'e': 0.11406349636370923}",30,16,21.304394009744556,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2173,False,"{'a': 0.001, 'e': 0.11394948988008788}",20,4,24.491412129806825,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2174,False,"{'a': 0.001, 'e': 0.11383559734596592}",20,13,14.963223920705357,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2175,False,"{'a': 0.001, 'e': 0.11372181864745078}",20,14,-29.847448124160977,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
2176,False,"{'a': 0.001, 'e': 0.11360815367076371}",20,14,10.858063941903914,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2177,False,"{'a': 0.001, 'e': 0.11349460230223983}",20,0,15.726197326684055,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
2178,False,"{'a': 0.001, 'e': 0.11338116442832771}",25,15,18.34800813296207,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2179,False,"{'a': 0.001, 'e': 0.11326783993558948}",20,6,25.568542255221253,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2180,False,"{'a': 0.001, 'e': 0.11315462871070062}",20,0,-39.987014593898465,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
2181,False,"{'a': 0.001, 'e': 0.11304153064044985}",20,9,11.667583659276849,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
2182,False,"{'a': 0.001, 'e': 0.11292854561173918}",20,13,-2.593302670288069,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
2183,False,"{'a': 0.001, 'e': 0.11281567351158354}",20,6,23.411557806915162,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2184,False,"{'a': 0.001, 'e': 0.11270291422711082}",30,20,0.48071872923289294,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
2185,False,"{'a': 0.001, 'e': 0.11259026764556165}",30,9,-10.242342636820542,"{0: 18, 1: 0, 2: 2, 3: 1, 4: 0}",1
2186,False,"{'a': 0.001, 'e': 0.11247773365428958}",20,8,1.1699438958471342,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
2187,False,"{'a': 0.001, 'e': 0.11236531214076052}",20,10,-23.130150027743568,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
2188,False,"{'a': 0.001, 'e': 0.11225300299255297}",30,12,22.66916641516232,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2189,False,"{'a': 0.001, 'e': 0.11214080609735771}",20,3,8.406462480857442,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
2190,False,"{'a': 0.001, 'e': 0.11202872134297796}",25,17,15.950831607188205,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2191,False,"{'a': 0.001, 'e': 0.11191674861732888}",25,6,18.403618762064838,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
2192,False,"{'a': 0.001, 'e': 0.11180488780843774}",25,12,23.741329180603493,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2193,False,"{'a': 0.001, 'e': 0.11169313880444368}",25,16,17.661301049784402,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2194,False,"{'a': 0.001, 'e': 0.11158150149359779}",30,8,4.679610937451482,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 0}",1
2195,False,"{'a': 0.001, 'e': 0.11146997576426268}",25,15,5.874798517671806,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2196,False,"{'a': 0.001, 'e': 0.11135856150491262}",30,14,28.746980893830035,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2197,False,"{'a': 0.001, 'e': 0.1112472586041333}",25,14,23.460137481856783,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2198,False,"{'a': 0.001, 'e': 0.1111360669506219}",25,13,25.33481737245003,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2199,False,"{'a': 0.001, 'e': 0.11102498643318673}",25,5,11.797728550422146,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",1
2200,False,"{'a': 0.001, 'e': 0.11091401694074722}",25,15,14.725451578176868,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2201,False,"{'a': 0.001, 'e': 0.11080315836233387}",25,0,-15.841763732360814,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",1
2202,False,"{'a': 0.001, 'e': 0.11069241058708815}",20,6,19.15562881300055,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2203,False,"{'a': 0.001, 'e': 0.11058177350426224}",20,2,28.197403207383385,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2204,False,"{'a': 0.001, 'e': 0.11047124700321906}",25,0,22.93593781026524,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
2205,False,"{'a': 0.001, 'e': 0.11036083097343202}",30,15,14.854175989076964,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2206,False,"{'a': 0.001, 'e': 0.11025052530448522}",20,9,16.50963544398699,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2207,False,"{'a': 0.001, 'e': 0.1101403298860729}",25,20,7.374164777306613,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2208,False,"{'a': 0.001, 'e': 0.11003024460799965}",30,10,35.59737714619484,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2209,False,"{'a': 0.001, 'e': 0.10992026936018012}",20,8,5.3670487814941925,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
2210,False,"{'a': 0.001, 'e': 0.10981040403263917}",30,0,32.20456635089532,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
2211,False,"{'a': 0.001, 'e': 0.10970064851551141}",30,13,26.27528410252149,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2212,False,"{'a': 0.001, 'e': 0.10959100269904129}",30,20,-36.40565845055776,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
2213,False,"{'a': 0.001, 'e': 0.10948146647358296}",20,10,15.487582344522389,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2214,False,"{'a': 0.001, 'e': 0.10937203972960027}",20,15,8.049725938071358,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2215,False,"{'a': 0.001, 'e': 0.10926272235766643}",20,10,18.894398624440896,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2216,False,"{'a': 0.001, 'e': 0.10915351424846406}",20,8,18.591618576187635,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2217,False,"{'a': 0.001, 'e': 0.10904441529278498}",20,8,20.081016876572477,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2218,False,"{'a': 0.001, 'e': 0.10893542538153032}",20,6,-14.256932737232503,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
2219,False,"{'a': 0.001, 'e': 0.10882654440571013}",25,17,7.491797275137843,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
2220,False,"{'a': 0.001, 'e': 0.10871777225644341}",20,16,8.488700187709176,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2221,False,"{'a': 0.001, 'e': 0.10860910882495796}",30,17,27.39170424641839,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2222,False,"{'a': 0.001, 'e': 0.10850055400259043}",20,0,6.81630985727654,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
2223,False,"{'a': 0.001, 'e': 0.10839210768078596}",25,5,6.948931011416048,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",1
2224,False,"{'a': 0.001, 'e': 0.10828376975109819}",20,10,4.706635662783548,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2225,False,"{'a': 0.001, 'e': 0.10817554010518914}",25,4,26.574860052525857,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
2226,False,"{'a': 0.001, 'e': 0.10806741863482926}",20,14,4.644898296579519,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
2227,False,"{'a': 0.001, 'e': 0.10795940523189702}",20,0,28.677828756964647,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2228,False,"{'a': 0.001, 'e': 0.10785149978837902}",20,14,12.030701163969942,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2229,False,"{'a': 0.001, 'e': 0.10774370219636975}",30,1,22.912800229316378,"{0: 28, 1: 0, 2: 0, 3: 1, 4: 0}",1
2230,False,"{'a': 0.001, 'e': 0.10763601234807169}",20,14,11.452003611251723,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2231,False,"{'a': 0.001, 'e': 0.10752843013579495}",25,10,-14.642966640281918,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
2232,False,"{'a': 0.001, 'e': 0.10742095545195732}",30,1,43.25900246760621,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
2233,False,"{'a': 0.001, 'e': 0.10731358818908403}",25,9,-10.983471772252006,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
2234,False,"{'a': 0.001, 'e': 0.10720632823980793}",25,18,13.02833646890039,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2235,False,"{'a': 0.001, 'e': 0.107099175496869}",30,21,7.632237138505871,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2236,False,"{'a': 0.001, 'e': 0.10699212985311449}",30,22,11.882320592014402,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2237,False,"{'a': 0.001, 'e': 0.1068851912014987}",20,0,-10.940703874883727,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
2238,False,"{'a': 0.001, 'e': 0.10677835943508306}",20,10,18.029296278147005,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2239,False,"{'a': 0.001, 'e': 0.10667163444703576}",35,15,30.413261919430578,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
2240,False,"{'a': 0.001, 'e': 0.1065650161306318}",25,17,15.367146994153837,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2241,False,"{'a': 0.001, 'e': 0.1064585043792528}",30,0,38.76638980829174,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",1
2242,False,"{'a': 0.001, 'e': 0.1063520990863871}",20,12,12.77542009718414,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2243,False,"{'a': 0.001, 'e': 0.10624580014562934}",25,1,25.413659274306763,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
2244,False,"{'a': 0.001, 'e': 0.1061396074506806}",25,0,19.180689043687984,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
2245,False,"{'a': 0.001, 'e': 0.1060335208953481}",20,11,14.193813227941947,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2246,False,"{'a': 0.001, 'e': 0.10592754037354536}",25,14,18.040598153993898,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2247,False,"{'a': 0.001, 'e': 0.10582166577929185}",30,22,3.1045489219475764,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2248,False,"{'a': 0.001, 'e': 0.10571589700671291}",20,10,17.964068133331338,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2249,False,"{'a': 0.001, 'e': 0.10561023395003975}",30,16,23.162567332029422,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2250,False,"{'a': 0.001, 'e': 0.1055046765036094}",25,0,17.80724455884237,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",1
2251,False,"{'a': 0.001, 'e': 0.10539922456186433}",20,7,-4.944468195775174,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 0}",1
2252,False,"{'a': 0.001, 'e': 0.10529387801935262}",20,6,27.21185474269303,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2253,False,"{'a': 0.001, 'e': 0.10518863677072765}",25,19,10.673176565530685,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2254,False,"{'a': 0.001, 'e': 0.10508350071074826}",20,14,12.299353708906043,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2255,False,"{'a': 0.001, 'e': 0.10497846973427834}",30,18,23.14956214012666,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2256,False,"{'a': 0.001, 'e': 0.1048735437362869}",25,15,20.957512101710368,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2257,False,"{'a': 0.001, 'e': 0.10476872261184789}",20,14,9.86856979132795,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2258,False,"{'a': 0.001, 'e': 0.10466400625614027}",20,0,30.382697267466458,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2259,False,"{'a': 0.001, 'e': 0.10455939456444763}",35,2,-12.085453180517524,"{0: 29, 1: 2, 2: 1, 3: 0, 4: 1}",1
2260,False,"{'a': 0.001, 'e': 0.10445488743215826}",20,1,-19.776669116505136,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
2261,False,"{'a': 0.001, 'e': 0.104350484754765}",25,13,20.33055937882144,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2262,False,"{'a': 0.001, 'e': 0.10424618642786522}",20,9,21.370962046071273,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2263,False,"{'a': 0.001, 'e': 0.10414199234716055}",20,6,23.427342760411697,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2264,False,"{'a': 0.001, 'e': 0.10403790240845692}",20,7,23.894943292392426,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2265,False,"{'a': 0.001, 'e': 0.10393391650766431}",20,0,29.157795981722128,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2266,False,"{'a': 0.001, 'e': 0.10383003454079692}",20,11,16.496618528795327,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2267,False,"{'a': 0.001, 'e': 0.10372625640397273}",20,12,11.33386046477484,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2268,False,"{'a': 0.001, 'e': 0.10362258199341358}",20,15,10.838389062528123,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2269,False,"{'a': 0.001, 'e': 0.10351901120544502}",20,10,19.303585614696836,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2270,False,"{'a': 0.001, 'e': 0.10341554393649634}",25,16,9.897382993098894,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
2271,False,"{'a': 0.001, 'e': 0.1033121800831002}",25,18,10.798637282246444,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2272,False,"{'a': 0.001, 'e': 0.10320891954189276}",20,7,25.5100330938743,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2273,False,"{'a': 0.001, 'e': 0.10310576220961341}",25,18,6.001345662793248,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
2274,False,"{'a': 0.001, 'e': 0.10300270798310492}",35,19,22.80654315250019,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
2275,False,"{'a': 0.001, 'e': 0.102899756759313}",30,24,11.2605109792879,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2276,False,"{'a': 0.001, 'e': 0.1027969084352864}",30,8,27.824350145474156,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
2277,False,"{'a': 0.001, 'e': 0.10269416290817676}",25,7,18.320463154712527,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
2278,False,"{'a': 0.001, 'e': 0.10259152007523863}",35,23,25.93574586656466,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2279,False,"{'a': 0.001, 'e': 0.10248897983382912}",30,11,30.501473467847834,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2280,False,"{'a': 0.001, 'e': 0.102386542081408}",20,11,6.818576451160326,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
2281,False,"{'a': 0.001, 'e': 0.10228420671553744}",30,20,19.214096650012756,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2282,False,"{'a': 0.001, 'e': 0.10218197363388216}",30,2,23.314746143484967,"{0: 26, 1: 1, 2: 1, 3: 0, 4: 0}",1
2283,False,"{'a': 0.001, 'e': 0.10207984273420903}",20,5,13.468101994251768,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2284,False,"{'a': 0.001, 'e': 0.10197781391438715}",20,10,19.928306236142422,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2285,False,"{'a': 0.001, 'e': 0.10187588707238764}",25,12,11.155365930612557,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2286,False,"{'a': 0.001, 'e': 0.10177406210628372}",30,0,-14.59223228618073,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
2287,False,"{'a': 0.001, 'e': 0.1016723389142504}",20,6,27.792016269798875,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2288,False,"{'a': 0.001, 'e': 0.10157071739456447}",25,12,1.269211697311848,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
2289,False,"{'a': 0.001, 'e': 0.10146919744560434}",20,8,7.582406994635053,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2290,False,"{'a': 0.001, 'e': 0.10136777896585017}",25,16,15.349659305397637,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2291,False,"{'a': 0.001, 'e': 0.1012664618538834}",35,25,21.105223961650577,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2292,False,"{'a': 0.001, 'e': 0.10116524600838693}",35,17,29.21443465708822,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2293,False,"{'a': 0.001, 'e': 0.10106413132814486}",25,15,17.99259836036862,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2294,False,"{'a': 0.001, 'e': 0.10096311771204257}",25,10,24.170695754103292,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2295,False,"{'a': 0.001, 'e': 0.10086220505906641}",25,0,-4.748740058535672,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
2296,False,"{'a': 0.001, 'e': 0.10076139326830373}",35,23,22.369944439184522,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2297,False,"{'a': 0.001, 'e': 0.10066068223894266}",25,8,-28.179998214799134,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
2298,False,"{'a': 0.001, 'e': 0.10056007187027226}",25,15,6.469859836604208,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2299,False,"{'a': 0.001, 'e': 0.1004595620616821}",20,15,9.989281095375055,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2300,False,"{'a': 0.001, 'e': 0.1003591527126624}",20,13,12.074885960307098,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2301,False,"{'a': 0.001, 'e': 0.1002588437228037}",30,16,25.884868309513614,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2302,False,"{'a': 0.001, 'e': 0.10015863499179714}",20,16,7.754801663237534,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2303,False,"{'a': 0.001, 'e': 0.10005852641943393}",25,14,19.256807734495865,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2304,False,"{'a': 0.001, 'e': 0.09995851790560546}",30,18,22.650725484686937,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2305,False,"{'a': 0.001, 'e': 0.09985860935030318}",25,19,11.228198080363262,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2306,False,"{'a': 0.001, 'e': 0.09975880065361863}",20,11,16.690085046711026,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2307,False,"{'a': 0.001, 'e': 0.09965909171574303}",20,8,-13.709855993923004,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 0}",1
2308,False,"{'a': 0.001, 'e': 0.09955948243696745}",30,11,23.72953550295986,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
2309,False,"{'a': 0.001, 'e': 0.09945997271768262}",20,0,26.08870106710051,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2310,False,"{'a': 0.001, 'e': 0.09936056245837875}",20,10,16.935221819248547,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2311,False,"{'a': 0.001, 'e': 0.09926125155964566}",20,13,15.422321849279015,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2312,False,"{'a': 0.001, 'e': 0.09916203992217239}",25,15,19.203156234901915,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2313,False,"{'a': 0.001, 'e': 0.09906292744674731}",30,16,5.012956561925728,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
2314,False,"{'a': 0.001, 'e': 0.0989639140342579}",30,1,24.71540428746766,"{0: 28, 1: 0, 2: 0, 3: 1, 4: 0}",1
2315,False,"{'a': 0.001, 'e': 0.09886499958569081}",20,9,12.234207400479564,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
2316,False,"{'a': 0.001, 'e': 0.09876618400213154}",25,14,8.220262855825617,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2317,False,"{'a': 0.001, 'e': 0.0986674671847645}",20,6,21.75752814376798,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2318,False,"{'a': 0.001, 'e': 0.09856884903487283}",30,17,19.729209223722343,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2319,False,"{'a': 0.001, 'e': 0.09847032945383845}",20,2,32.58729213760976,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2320,False,"{'a': 0.001, 'e': 0.09837190834314173}",20,2,32.66533899374869,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2321,False,"{'a': 0.001, 'e': 0.09827358560436154}",20,2,7.689237809125044,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
2322,False,"{'a': 0.001, 'e': 0.09817536113917512}",20,8,20.64712269045306,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2323,False,"{'a': 0.001, 'e': 0.09807723484935806}",25,0,26.653337488030775,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
2324,False,"{'a': 0.001, 'e': 0.09797920663678401}",25,14,12.700312593172729,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
2325,False,"{'a': 0.001, 'e': 0.09788127640342477}",30,16,25.358087460183025,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2326,False,"{'a': 0.001, 'e': 0.09778344405135005}",20,10,18.98974296976416,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2327,False,"{'a': 0.001, 'e': 0.09768570948272756}",25,15,17.191517124572073,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2328,False,"{'a': 0.001, 'e': 0.0975880725998227}",30,20,20.913535653932225,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2329,False,"{'a': 0.001, 'e': 0.09749053330499859}",25,10,25.828050680929547,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2330,False,"{'a': 0.001, 'e': 0.09739309150071584}",30,12,31.81959296527443,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2331,False,"{'a': 0.001, 'e': 0.09729574708953276}",25,16,15.542089395840355,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2332,False,"{'a': 0.001, 'e': 0.09719849997410487}",30,12,28.78144927998275,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2333,False,"{'a': 0.001, 'e': 0.09710135005718508}",30,21,17.299993625476926,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2334,False,"{'a': 0.001, 'e': 0.09700429724162336}",25,16,9.09586019820447,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
2335,False,"{'a': 0.001, 'e': 0.09690734143036704}",20,0,-23.731575147516327,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
2336,False,"{'a': 0.001, 'e': 0.09681048252646021}",25,0,19.117534037966227,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
2337,False,"{'a': 0.001, 'e': 0.09671372043304398}",30,22,14.013465642252186,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2338,False,"{'a': 0.001, 'e': 0.09661705505335619}",25,18,12.772983459890737,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2339,False,"{'a': 0.001, 'e': 0.09652048629073155}",25,8,33.504027478593954,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2340,False,"{'a': 0.001, 'e': 0.09642401404860125}",20,7,1.8861559724844303,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
2341,False,"{'a': 0.001, 'e': 0.09632763823049303}",20,0,0.8941030524523186,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
2342,False,"{'a': 0.001, 'e': 0.09623135874003103}",30,17,22.946610735623462,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2343,False,"{'a': 0.001, 'e': 0.09613517548093582}",25,6,22.76289257573081,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
2344,False,"{'a': 0.001, 'e': 0.09603908835702411}",25,8,16.662085851148877,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2345,False,"{'a': 0.001, 'e': 0.09594309727220877}",20,16,5.683131975344847,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2346,False,"{'a': 0.001, 'e': 0.09584720213049865}",30,6,35.59265926171083,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 0}",1
2347,False,"{'a': 0.001, 'e': 0.09575140283599869}",20,13,13.51259034181983,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2348,False,"{'a': 0.001, 'e': 0.09565569929290954}",25,2,25.172317412618888,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
2349,False,"{'a': 0.001, 'e': 0.09556009140552765}",30,12,-0.8981972682305468,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 0}",1
2350,False,"{'a': 0.001, 'e': 0.0954645790782451}",20,6,22.61743895583195,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
